-71.7230292056895,-94.39289546756206
-72.78969000823164,-93.80057258931377
-74.00939532753613,-93.10451142105121
-75.29416638707568,-92.31347956012416
-76.73401641473448,-91.4690213771222
-78.32181816344068,-90.57861044180373
-79.97565000344795,-89.60895779707789
-81.73613761868525,-88.60688800355784
-83.52289503434234,-87.54870550733658
-85.31716308731406,-86.5369421728412
-87.07673999809406,-85.57162298525762
-88.7429823784285,-84.64762237610859
-90.34703899890037,-83.72182271337371
-91.90159241911768,-82.8408024322728
-93.46209837327024,-81.9366940755271
-95.03181562013324,-81.09829111995982
-96.56499799374421,-80.28342393466463
-98.00454763721878,-79.47502243728015
-99.41789194993942,-78.69605858219767
-100.8000193365952,-77.92377746530823
-102.19292135317039,-77.15071087367988
-103.59652698720666,-76.3852094060845
-105.01098487906737,-75.5633517963192
-106.37409559330285,-74.72377749086104
-107.47969681122608,-73.82329139796585
-108.36356958252472,-72.82216405647081
-109.06572195278085,-71.70783461211401
-109.53393235592944,-70.46005929759046
-109.6776572572181,-69.1170536308463
-109.5315101893728,-67.7531863088789
-109.1365420154913,-66.316985256048
-108.32309657885236,-64.8929046259577
-107.09073952945401,-63.574607540950154
-105.47942947036391,-62.46552182881536
-103.55502341223986,-61.863348797320434
-101.56641757575764,-61.578394562459124
-99.59777080397319,-61.52540279897556
-97.55144244349067,-61.7671141423878
-95.55153611736469,-62.22931703183512
-93.63300768825441,-62.89875574042073
-91.73558614979227,-63.700661838044454
-89.73682376517424,-64.65146211084696
-87.91306402845875,-65.64930787224763
-86.04560882415905,-66.71471574094872
-84.23033777222118,-67.65334723010425
-82.36016296077165,-68.60091196365265
-80.3947779034351,-69.60486992145938
-78.42919169931149,-70.71659116286153
-76.31900148301585,-71.88922697046216
-74.14555789360065,-73.0385317067337
-71.9633790868378,-74.19265910735324
-69.8230259578846,-75.25252529036436
-67.74859728333814,-76.3052656598276
-65.69980577277724,-77.39086672529568
-63.69029990686922,-78.49440903893202
-61.679876297807645,-79.50649444807148
-59.82668239061201,-80.42795091457154
-58.1254700071066,-81.46691858499514
-56.557445802295874,-82.56570650388288
-55.18842834666404,-83.66742450813878
-54.08887127232991,-84.92225047710346
-53.22607826738781,-86.25881137516888
-52.57890351543801,-87.75071534576001
-52.16820770590325,-89.45864818392911
-52.10551501143932,-91.21217153755646
-52.361053346672314,-92.78667466562065
-52.8665754821082,-94.19285607754733
-53.5,-95.13
-54.1929257508377,-96.7227424673918
-55.35179718588478,-97.71477342440588
-56.55893611850183,-98.4482596993823
-57.758189860110484,-98.89934418309014
-58.9249198869827,-99.09607635491533
