130.4484,19.3508,5.8252,0.0910,0.0000,0
131.9601,19.5138,5.8950,0.0924,0.0000,0
133.2379,19.6512,5.9594,0.0941,0.0000,0
134.4617,19.7930,6.0232,0.0950,0.0000,0
135.7161,19.9293,6.0851,0.0968,0.0000,0
137.2420,20.1103,6.1507,0.0987,0.0000,0
138.8949,20.2960,6.2479,0.0997,0.0000,0
140.1669,20.4395,6.3134,0.1011,0.0000,0
141.4716,20.5951,6.3869,0.1021,0.0000,0
142.7750,20.7471,6.4581,0.1027,0.0000,0
144.4100,20.9376,6.5455,0.1040,0.0000,0
146.0159,21.1279,6.6474,0.1047,0.0000,0
147.3252,21.2886,6.7150,0.1046,0.0000,0
148.6454,21.4326,6.7878,0.1055,0.0000,0
149.9664,21.5926,6.8590,0.1053,0.0000,0
151.2600,21.7454,6.9297,0.1047,0.0000,0
152.5930,21.8940,7.0045,0.1047,0.0000,0
153.9159,22.0490,7.0773,0.1049,0.0000,0
155.1999,22.1962,7.1478,0.1047,0.0000,0
156.5534,22.3504,7.2196,0.1033,0.0000,0
157.8798,22.4973,7.2985,0.1027,0.0000,0
159.1665,22.6449,7.3832,0.1021,0.0000,0
160.4325,22.7851,7.4719,0.1013,0.0000,0
161.6710,22.9233,7.5595,0.1006,0.0000,0
163.4664,23.1209,7.6501,0.0990,0.0000,0
164.6366,23.2552,7.7165,0.0989,0.0000,0
165.7724,23.3832,7.7751,0.0976,0.0000,0
166.9104,23.5110,7.8396,0.0968,0.0000,0
168.0407,23.6394,7.9064,0.0965,0.0000,0
169.7204,23.8252,7.9982,0.0960,0.0000,0
170.8204,23.9482,8.0615,0.0964,0.0000,0
171.9019,24.0663,8.1186,0.0974,0.0000,0
172.9953,24.1812,8.1790,0.1010,0.0000,0
174.0684,24.3308,8.2461,0.1112,0.0000,0
175.1374,24.4869,8.3144,0.1214,0.0000,0
176.2045,24.6608,8.3809,0.1336,0.0000,0
177.2549,24.8700,8.4575,0.1558,0.0000,0
178.8163,25.2615,8.5813,0.2031,0.0000,0
179.8535,25.5938,8.6800,0.2445,0.0000,0
181.3409,26.1849,8.8338,0.3111,0.0000,0
182.3079,26.6088,8.9455,0.3522,0.0000,0
183.2393,27.0658,9.0593,0.3823,0.0000,0
184.1567,27.4648,9.1529,0.3932,0.0000,0
185.1130,27.8217,9.2656,0.3836,0.0000,0
186.2949,28.1025,9.3640,0.3319,0.0000,0
188.4806,28.2727,9.4700,0.1644,0.0000,0
189.8781,28.0708,9.5088,0.0156,0.0000,0
191.1406,27.6149,9.4871,-0.1626,0.0000,0
192.8427,26.5517,9.4054,-0.5086,0.0000,0
193.6148,25.8544,9.3270,-0.6271,0.0000,0
194.0645,24.8466,9.2054,-0.8413,0.0000,0
194.2646,23.8113,9.0630,-1.0553,0.0000,0
194.2451,22.7137,8.8820,-1.2743,0.0000,0
193.9136,21.4916,8.6505,-1.5309,0.0000,0
193.3517,20.5079,8.4418,-1.7744,0.0000,0
192.4694,19.6099,8.2319,-2.0325,0.0000,0
191.6157,19.0750,8.0840,-2.2249,0.0000,0
190.6314,18.5660,7.9367,-2.3922,0.0000,0
189.5710,18.1265,7.8012,-2.5341,0.0000,0
188.5125,17.7832,7.6914,-2.6371,0.0000,0
187.5281,17.4956,7.5964,-2.7193,0.0000,0
186.3280,17.2274,7.4931,-2.8044,0.0000,0
185.0988,17.0091,7.4046,-2.8811,0.0000,0
183.8634,16.8691,7.3274,-2.9473,0.0000,0
182.6080,16.7726,7.2528,-2.9980,0.0000,0
181.3560,16.6983,7.1867,-3.0329,0.0000,0
180.0148,16.6001,7.1063,-3.0527,0.0000,0
178.9290,16.5268,7.0498,-3.0636,0.0000,0
177.8304,16.4500,6.9964,-3.0671,0.0000,0
176.5095,16.3401,6.9234,-3.0670,0.0000,0
175.1824,16.2408,6.8462,-3.0668,0.0000,0
173.8664,16.1222,6.7899,-3.0657,0.0000,0
172.5480,16.0086,6.7206,-3.0665,0.0000,0
171.2396,15.8912,6.6464,-3.0635,0.0000,0
169.9210,15.7753,6.5767,-3.0604,0.0000,0
168.5947,15.6426,6.4926,-3.0574,0.0000,0
167.2116,15.5057,6.4166,-3.0557,0.0000,0
165.8216,15.3634,6.3373,-3.0515,0.0000,0
164.4475,15.2149,6.2654,-3.0484,0.0000,0
163.0681,15.0719,6.1904,-3.0469,0.0000,0
161.6666,14.9288,6.1104,-3.0452,0.0000,0
160.2957,14.7648,6.0300,-3.0389,0.0000,0
158.4884,14.5352,5.9307,-3.0352,0.0000,0
156.8084,14.3403,5.8229,-3.0343,0.0000,0
155.5073,14.1936,5.7473,-3.0330,0.0000,0
154.3573,14.0648,5.6898,-3.0321,0.0000,0
152.5781,13.8613,5.5734,-3.0325,0.0000,0
148.9690,13.4532,5.3777,-3.0317,0.0000,0
147.6278,13.2998,5.2981,-3.0311,0.0000,0
146.2136,13.1293,5.2097,-3.0306,0.0000,0
144.7895,12.9532,5.1377,-3.0323,0.0000,0
143.3579,12.8162,5.0502,-3.0369,0.0000,0
141.9113,12.6292,4.9691,-3.0338,0.0000,0
140.5067,12.4606,4.9029,-3.0352,0.0000,0
139.0819,12.2847,4.8294,-3.0352,0.0000,0
137.6065,12.1338,4.7385,-3.0359,0.0000,0
136.6076,12.0247,4.6820,-3.0358,0.0000,0
135.1089,11.8652,4.6022,-3.0370,0.0000,0
134.0861,11.7425,4.5567,-3.0360,0.0000,0
133.0358,11.6200,4.5126,-3.0368,0.0000,0
131.9974,11.5017,4.4572,-3.0379,0.0000,0
130.9255,11.3837,4.4063,-3.0394,0.0000,0
129.8569,11.2591,4.3515,-3.0377,0.0000,0
128.7706,11.1274,4.2953,-3.0368,0.0000,0
127.6910,10.9940,4.2405,-3.0349,0.0000,0
126.5822,10.8535,4.1856,-3.0319,0.0000,0
125.5315,10.7139,4.1366,-3.0314,0.0000,0
124.4796,10.5815,4.0844,-3.0313,0.0000,0
123.4274,10.4598,4.0350,-3.0329,0.0000,0
122.3749,10.3477,3.9787,-3.0351,0.0000,0
121.3184,10.2310,3.9213,-3.0356,0.0000,0
120.2577,10.1126,3.8620,-3.0381,0.0000,0
119.1878,9.9985,3.7975,-3.0398,0.0000,0
118.1171,9.8816,3.7490,-3.0418,0.0000,0
117.0684,9.7720,3.6957,-3.0447,0.0000,0
115.9789,9.6634,3.6342,-3.0462,0.0000,0
114.9272,9.5627,3.5899,-3.0480,0.0000,0
113.8972,9.4581,3.5638,-3.0479,0.0000,0
112.8477,9.3455,3.5007,-3.0425,0.0000,0
111.7955,9.2214,3.4379,-3.0406,0.0000,0
110.7375,9.0923,3.3800,-3.0382,0.0000,0
109.6820,8.9690,3.3259,-3.0383,0.0000,0
108.6234,8.8465,3.2743,-3.0390,0.0000,0
107.5760,8.7221,3.2278,-3.0388,0.0000,0
106.5141,8.6126,3.1829,-3.0385,0.0000,0
105.4549,8.4934,3.1290,-3.0396,0.0000,0
104.3813,8.3713,3.0838,-3.0387,0.0000,0
103.3166,8.2536,3.0350,-3.0392,0.0000,0
102.2310,8.1331,2.9733,-3.0406,0.0000,0
101.1668,8.0156,2.9195,-3.0401,0.0000,0
100.0537,7.8936,2.8727,-3.0408,0.0000,0
98.9478,7.7674,2.8234,-3.0413,0.0000,0
97.8365,7.6395,2.7685,-3.0391,0.0000,0
96.7181,7.5031,2.7212,-3.0370,0.0000,0
95.5898,7.3585,2.6736,-3.0344,0.0000,0
94.4786,7.2256,2.6203,-3.0316,0.0000,0
93.3407,7.0909,2.5733,-3.0313,0.0000,0
92.2297,6.9571,2.5149,-3.0323,0.0000,0
91.0857,6.8293,2.4484,-3.0337,0.0000,0
89.3809,6.6341,2.3876,-3.0396,0.0000,0
88.2578,6.4982,2.3413,-3.0381,0.0000,0
87.1355,6.3545,2.2936,-3.0371,0.0000,0
85.9843,6.2180,2.2335,-3.0368,0.0000,0
84.8557,6.0953,2.1815,-3.0366,0.0000,0
83.6933,5.9673,2.1279,-3.0379,0.0000,0
82.5225,5.8300,2.0769,-3.0372,0.0000,0
80.7787,5.6178,2.0049,-3.0384,0.0000,0
79.6109,5.4849,1.9533,-3.0389,0.0000,0
78.4264,5.3537,1.9061,-3.0405,0.0000,0
77.2350,5.2190,1.8538,-3.0420,0.0000,0
76.0203,5.0883,1.7970,-3.0417,0.0000,0
74.7973,4.9446,1.7415,-3.0421,0.0000,0
73.5761,4.8253,1.6816,-3.0450,0.0000,0
72.3542,4.6939,1.6331,-3.0462,0.0000,0
71.1407,4.5727,1.5929,-3.0440,0.0000,0
69.9131,4.4463,1.5427,-3.0460,0.0000,0
68.7275,4.3191,1.4930,-3.0484,0.0000,0
67.5407,4.2011,1.4587,-3.0488,0.0000,0
66.3777,4.0770,1.4157,-3.0485,0.0000,0
65.2038,3.9542,1.3727,-3.0489,0.0000,0
63.4892,3.7709,1.3048,-3.0490,0.0000,0
62.3498,3.6535,1.2614,-3.0501,0.0000,0
61.2116,3.5350,1.2187,-3.0495,0.0000,0
60.1096,3.4171,1.1824,-3.0486,0.0000,0
58.9939,3.3006,1.1506,-3.0496,0.0000,0
57.8928,3.1854,1.1058,-3.0493,0.0000,0
56.8046,3.0660,1.0725,-3.0471,0.0000,0
55.1840,2.8686,1.0179,-3.0447,0.0000,0
54.0885,2.7422,0.9774,-3.0453,0.0000,0
53.0249,2.6187,0.9427,-3.0431,0.0000,0
51.9519,2.4864,0.9061,-3.0378,0.0000,0
50.8575,2.3490,0.8632,-3.0335,0.0000,0
49.7641,2.2065,0.8149,-3.0292,0.0000,0
48.6408,2.0501,0.7599,-3.0243,0.0000,0
47.5313,1.8922,0.7091,-3.0196,0.0000,0
46.4288,1.7279,0.6549,-3.0142,0.0000,0
45.3187,1.5752,0.6085,-3.0133,0.0000,0
43.6925,1.3521,0.5593,-3.0146,0.0000,0
42.0896,1.1482,0.4874,-3.0178,0.0000,0
41.0343,1.0121,0.4524,-3.0213,0.0000,0
39.9809,0.8770,0.3998,-3.0236,0.0000,0
38.9587,0.7425,0.3616,-3.0258,0.0000,0
37.9380,0.6137,0.3188,-3.0290,0.0000,0
36.8905,0.4801,0.2815,-3.0302,0.0000,0
35.8752,0.3614,0.2403,-3.0323,0.0000,0
34.8421,0.2386,0.2014,-3.0325,0.0000,0
33.8456,0.1141,0.1707,-3.0318,0.0000,0
32.8152,-0.0091,0.1402,-3.0316,0.0000,0
31.7916,-0.1307,0.1045,-3.0306,0.0000,0
30.7887,-0.2667,0.0629,-3.0288,0.0000,0
29.7902,-0.3880,0.0178,-3.0276,0.0000,0
28.3008,-0.5748,-0.0328,-3.0292,0.0000,0
27.1192,-0.7208,-0.0821,-3.0297,0.0000,0
25.8990,-0.8710,-0.1235,-3.0301,0.0000,0
23.9908,-1.1094,-0.1817,-3.0303,0.0000,0
22.5720,-1.2840,-0.2213,-3.0303,0.0000,0
21.1709,-1.4564,-0.2708,-3.0305,0.0000,0
19.3732,-1.6962,-0.3254,-3.0287,0.0000,0
18.0709,-1.8738,-0.3828,-3.0260,0.0000,0
16.8192,-2.0530,-0.4182,-3.0238,0.0000,0
15.6261,-2.2166,-0.4596,-3.0201,0.0000,0
14.4999,-2.3787,-0.4997,-3.0174,0.0000,0
13.4829,-2.5191,-0.5317,-3.0157,0.0000,0
12.2926,-2.6952,-0.5849,-3.0138,0.0000,0
