-65.4759828906998,-97.02321911532113
-66.8196273629244,-95.89982555280979
-68.4095315446314,-94.78463098886408
-70.09647915803306,-93.72092996342928
-71.8678854356279,-92.69283476704736
-73.60668006889821,-91.63817665836689
-75.44897999069728,-90.4834375412798
-77.39322474594165,-89.39234048729803
-79.39276750046061,-88.24234767432564
-81.44310674286363,-87.06863179275277
-83.52806351767713,-85.85248572310644
-85.62553543633075,-84.60309485498455
-87.67885000617605,-83.41680134838634
-89.6280005352544,-82.27760298996685
-91.51410213237844,-81.1731826064773
-93.36567135841389,-80.09850135867515
-95.15743000882253,-79.06619141987078
-96.8940738380524,-78.10323536909928
-98.58358463936955,-77.16095120695579
-100.60797216485966,-75.97282946224631
-102.25019211956791,-75.09199786691413
-103.87750440214249,-74.23765531290826
-105.4397488062373,-73.37609061709495
-106.95981883193193,-72.37319881013677
-108.23088731899368,-71.15584423590376
-109.21744824812043,-69.7058892253183
-109.6714608219418,-67.9750945459543
-109.70475695739576,-66.06853855628616
-109.16027185886396,-64.20303860882608
-108.09649932725605,-62.562226323475684
-106.50909996946052,-61.396474005476165
-104.43499425298333,-60.73604584190992
-102.11549336242118,-60.81883067616187
-99.79516221475355,-61.25748614410678
-97.4011110098292,-61.94360324455282
-95.20930079397824,-62.81932452918427
-93.05723006306268,-63.77640550044967
-90.92287997210167,-64.74421702956677
-88.72894920531563,-65.79818643904629
-86.66227108017802,-66.86968535887303
-84.51500093127503,-68.05759018904652
-82.27724918474922,-69.24923735960473
-80.00022902546071,-70.53755885678305
-77.70269228308683,-71.87419354510615
-75.27537551509707,-73.15177562608777
-72.73517223973973,-74.4383564687173
-67.41795181711291,-76.47041901984984
-64.83741710354676,-77.88652225691968
-62.385109663083746,-79.29051317794597
-60.0736891440482,-80.6491349212576
-57.86097672662,-82.03896759446758
-55.87673456946002,-83.54051223111331
-54.26370292162691,-85.25585180450251
-53.11869766956994,-87.20387543931946
-52.557163436181774,-89.30445072564427
-52.57609162714084,-91.2877943977717
-52.95005657198695,-92.81675851696873
-53.55571917932306,-94.27177087732736
-54.361394229983475,-95.5862581911606
-55.354817153469604,-96.81458546907105
-56.53897559014048,-97.90385118337305
